time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-0.49996391418,-0.197815034838,6.15999625768,6.18028659817,0.0952773498155,0.0,-0.805360751328,-0.501210678994,4.64526796559,-0.178178963542,0.104017855222,0.0,450.050829796,450.328030755,450.290784172,449.59304363
2.4600000000000017,-0.550209518331,-0.229963960475,6.44077869299,6.16955185668,0.101628248964,0.0,-0.870079067123,-0.571419451746,4.7136286571,-0.180418709305,0.10927588139,0.0,449.961766312,450.396910827,449.998307108,449.786455149
2.520000000000002,-0.604458868697,-0.26652806482,6.72555751776,6.15865032317,0.108211117323,0.0,-0.938840907875,-0.648386883765,4.77845997109,-0.184365017753,0.110576785872,0.0,450.150242005,450.265970234,450.062220077,449.711136464
2.580000000000002,-0.662957438167,-0.307914361689,7.0141172956,6.14745338926,0.114765248047,0.0,-1.01171772122,-0.732173397947,4.83963966664,-0.191537896193,0.106410776201,0.0,450.390750974,450.063992159,450.209105754,449.594866025
2.640000000000002,-0.725948494336,-0.354534943065,7.30622595353,6.13584624817,0.120966308936,0.0,-1.08855773311,-0.822891853496,4.8967373952,-0.197578792412,0.096402237277,0.0,450.540429338,449.73949005,450.101961863,449.576671391
2.700000000000002,-0.793661678431,-0.406812003479,7.60164183723,6.12392060234,0.12657940808,0.0,-1.16906130252,-0.920744107538,4.94986518031,-0.201231822241,0.0871401515252,0.0,450.525366264,449.783012765,449.982784192,449.648759861
2.760000000000002,-0.866303689266,-0.465175451977,7.900114564,6.11171439436,0.131651039823,0.0,-1.25279640585,-1.02578301806,4.99861880985,-0.208249045438,0.0787131978715,0.0,450.36764733,449.691174017,450.042170641,449.433588438
2.820000000000002,-0.944058662069,-0.530061436001,8.20138711435,6.09917977357,0.136248139342,0.0,-1.33944410144,-1.13818560379,5.04317431892,-0.210264418642,0.0720625977659,0.0,450.275230291,449.741350935,449.837428233,449.631769721
2.880000000000002,-1.02709272014,-0.601915205562,8.50520778635,6.08657429262,0.14058486463,0.0,-1.42873218703,-1.25803915171,5.08353912079,-0.209748045457,0.0727073682799,0.0,449.866750738,449.922929304,449.902742711,449.901675953
2.940000000000002,-1.11555902889,-0.681180206748,8.81131248264,6.07411102094,0.144965480208,0.0,-1.52052047281,-1.38520459449,5.11929019346,-0.203954044619,0.0736089345791,0.0,449.770052862,449.847140031,449.639212664,450.066544965
